"IDCNTRY","IDPOP","IDGRADER","IDGRADE","IDSCHOOL","IDCLASS","IDSTUD","ITSEX","ITADMINI","ITLANG_SA","ITLANG_SQ","IDBOOK","ASBR08A","ASBR08B","ASBR08C","ASBR08D","ASBR08E","ASBR08F","HOUWGT","TOTWGT","SENWGT","JKREP","JKZONE","ASRREA01","ASRREA02","ASRREA03","ASRREA04","ASRREA05","idbid"
9134,1,2,4,5240,524001,52400103,1,3,1,1,2,2,2,2,2,3,2,3.442717,51.59558,0.569986,0,32,437.72427,447.69767,447.04424,441.70091,463.4767,"RR5"
9134,1,2,4,5240,524001,52400104,2,3,1,1,41,1,1,2,3,3,4,3.442717,51.59558,0.569986,0,32,513.37542,514.64977,562.99151,539.30424,549.98701,"RR5"
9134,1,2,4,5240,524001,52400105,2,3,1,1,12,1,1,3,3,4,4,3.442717,51.59558,0.569986,0,32,536.16493,568.95516,633.4647,560.44717,598.21078,"RR5"
9134,1,2,4,5240,524001,52400106,2,3,1,1,3,4,4,4,4,4,2,3.442717,51.59558,0.569986,0,32,531.77455,491.66441,536.65017,526.83659,490.45318,"RR5"
9134,1,2,4,5240,524001,52400107,2,3,1,1,35,1,1,4,4,4,4,3.442717,51.59558,0.569986,0,32,578.65215,603.47539,592.10684,587.61294,619.47345,"RR5"
9134,1,2,4,5245,524501,52450101,2,3,1,1,3,1,1,3,4,4,4,0.987622,14.801372,0.163514,1,58,597.47248,586.34272,614.85261,613.76952,552.46527,"RR5"
9134,1,2,4,5245,524501,52450102,2,3,1,1,26,1,1,2,4,3,4,0.987622,14.801372,0.163514,1,58,567.01107,595.89076,615.6772,545.25862,571.25718,"RR5"
9134,1,2,4,5245,524501,52450103,2,3,1,1,17,2,3,2,2,2,2,0.987622,14.801372,0.163514,1,58,478.38874,480.07589,439.72437,455.06891,484.19573,"RR5"
9134,1,2,4,5245,524501,52450104,2,3,1,1,4,1,1,2,3,1,4,0.987622,14.801372,0.163514,1,58,509.05133,466.78026,448.79703,515.41975,471.80303,"RR5"
9134,1,2,4,5245,524501,52450105,1,3,1,1,39,2,1,2,2,1,1,0.987622,14.801372,0.163514,1,58,487.3987,456.89873,465.37447,429.66386,494.75993,"RR5"
9134,1,2,4,5245,524501,52450107,2,3,1,1,5,2,1,2,1,2,2,0.987622,14.801372,0.163514,1,58,352.62785,379.1898,367.8797,439.39281,392.84899,"RR5"
9134,1,2,4,5245,524501,52450108,2,3,1,1,27,1,1,4,4,4,4,0.987622,14.801372,0.163514,1,58,499.20278,477.92018,531.19094,496.61677,527.59765,"RR5"
9134,1,2,4,5245,524501,52450109,2,3,1,1,6,2,2,2,3,4,3,0.987622,14.801372,0.163514,1,58,552.6048,555.32808,552.46688,536.7819,518.63108,"RR5"
9134,1,2,4,5245,524503,52450301,2,3,1,1,29,1,1,1,1,4,4,1.170515,17.542367,0.193794,1,58,458.01988,478.3342,438.57111,462.0561,435.02551,"RR5"
9134,1,2,4,5245,524503,52450303,2,3,1,1,1,1,1,2,4,4,4,1.170515,17.542367,0.193794,1,58,411.74151,424.45601,401.92395,370.00332,388.03353,"RR5"
9134,1,2,4,5245,524503,52450304,1,3,1,1,30,1,1,1,4,4,4,1.170515,17.542367,0.193794,1,58,641.98765,615.52064,648.28865,652.031,620.11967,"RR5"
9134,1,2,4,5245,524503,52450305,1,3,1,1,13,2,2,1,4,4,4,1.170515,17.542367,0.193794,1,58,548.58183,521.06841,504.48119,511.32253,550.43578,"RR5"
9134,1,2,4,5245,524503,52450307,1,3,1,1,41,2,2,2,3,4,4,1.170515,17.542367,0.193794,1,58,588.81038,600.81854,610.38462,612.67427,581.29201,"RR5"
9134,1,2,4,5245,524503,52450308,1,3,1,1,14,1,1,1,4,4,4,1.170515,17.542367,0.193794,1,58,356.71933,377.57378,377.4029,378.7488,355.02833,"RR5"
9134,1,2,4,5246,524601,52460101,2,3,3,3,9,1,1,3,3,3,4,0.16014,2.4,0.026513,0,29,513.04418,494.36194,498.7859,474.80907,514.87233,"RR5"
9134,1,2,4,5246,524601,52460102,1,3,3,3,24,2,3,1,1,1,4,0.16014,2.4,0.026513,0,29,418.2065,352.18869,364.14582,345.10852,462.26506,"RR5"
9134,1,2,4,5246,524601,52460103,2,3,3,3,12,1,1,3,1,1,1,0.16014,2.4,0.026513,0,29,349.2863,403.3233,373.74619,377.53951,395.24543,"RR5"
9134,1,2,4,5246,524601,52460104,1,3,3,3,1,2,1,1,4,4,4,0.16014,2.4,0.026513,0,29,439.55749,347.44601,435.28604,399.50131,387.99262,"RR5"
9134,1,2,4,5246,524601,52460105,1,3,3,3,71,2,1,3,4,9,4,0.16014,2.4,0.026513,0,29,471.2255,412.99761,421.53395,432.72106,464.16757,"RR5"
9134,1,2,4,5246,524601,52460106,1,3,3,3,13,2,3,2,3,3,3,0.16014,2.4,0.026513,0,29,492.48119,477.71905,534.82091,490.92076,479.74884,"RR5"
9134,1,2,4,5246,524601,52460107,2,3,3,3,2,1,2,1,3,4,1,0.16014,2.4,0.026513,0,29,486.56777,493.90938,502.3389,486.38399,520.08229,"RR5"
9134,1,2,4,5246,524601,52460108,2,3,3,3,25,1,1,4,4,4,4,0.16014,2.4,0.026513,0,29,387.24521,455.62705,431.35736,368.61652,422.03581,"RR5"
9134,1,2,4,5246,524601,52460109,2,3,3,3,3,1,1,3,4,4,4,0.16014,2.4,0.026513,0,29,554.05359,525.44474,519.95974,557.30411,504.48178,"RR5"
9134,1,2,4,5246,524601,52460110,2,3,3,3,4,1,1,4,4,4,4,0.16014,2.4,0.026513,0,29,543.25947,542.85461,510.6828,545.63215,519.96908,"RR5"
9134,1,2,4,5246,524601,52460111,1,3,3,3,26,2,2,2,4,4,4,0.16014,2.4,0.026513,0,29,432.12154,359.28181,433.23706,421.46688,439.70154,"RR5"
9134,1,2,4,5246,524601,52460112,2,3,3,3,14,1,1,1,1,1,1,0.16014,2.4,0.026513,0,29,453.98039,466.59921,460.32854,447.46335,500.55809,"RR5"
9134,1,2,4,5246,524601,52460113,2,3,3,3,15,1,9,2,1,2,1,0.16014,2.4,0.026513,0,29,451.48921,466.90096,483.69976,481.59373,503.43347,"RR5"
9134,1,2,4,5246,524601,52460114,1,3,3,3,72,2,2,3,2,2,2,0.16014,2.4,0.026513,0,29,526.52875,580.15026,548.22739,577.52126,537.36244,"RR5"
9134,1,2,4,5246,524601,52460115,1,3,3,3,16,3,4,4,1,1,1,0.16014,2.4,0.026513,0,29,412.09179,430.32361,401.3338,335.80051,425.64753,"RR5"
9134,1,2,4,5246,524601,52460117,2,3,3,3,27,2,1,3,3,4,3,0.16014,2.4,0.026513,0,29,561.95447,636.94668,591.85374,589.49503,585.87712,"RR5"
9134,1,2,4,5246,524601,52460118,1,3,3,3,5,2,1,3,4,3,3,0.16014,2.4,0.026513,0,29,498.97872,478.06745,481.91287,458.8931,473.00029,"RR5"
9134,1,2,4,5246,524601,52460119,1,3,3,3,6,4,4,1,1,1,1,0.16014,2.4,0.026513,0,29,339.06862,378.98867,293.11799,358.02079,409.28233,"RR5"
9134,1,2,4,5246,524601,52460120,1,3,3,3,28,3,3,1,2,4,2,0.16014,2.4,0.026513,0,29,402.69014,415.20972,418.82411,414.86533,387.31866,"RR5"
9134,1,2,4,5246,524601,52460121,1,3,3,3,7,1,1,4,4,4,4,0.16014,2.4,0.026513,0,29,612.63513,567.51421,582.21191,602.22248,610.1945,"RR5"
9134,1,2,4,5246,524601,52460122,2,3,3,3,18,1,1,3,4,4,4,0.16014,2.4,0.026513,0,29,608.47403,616.21186,552.09291,664.96504,622.39207,"RR5"
9134,1,2,4,5246,524601,52460123,2,3,3,3,73,2,1,3,4,2,4,0.16014,2.4,0.026513,0,29,538.25697,558.19569,512.69677,557.44866,548.39273,"RR5"
9134,1,2,4,5256,525601,52560102,1,3,3,3,63,1,1,3,3,4,4,0.167766,2.514286,0.027776,1,21,537.37093,601.81738,554.6932,601.59261,559.20896,"RR5"
9134,1,2,4,5256,525601,52560103,1,3,3,3,7,3,2,3,3,3,3,0.167766,2.514286,0.027776,1,21,558.84373,540.52354,527.55199,538.26828,513.75972,"RR5"
9134,1,2,4,5256,525601,52560104,1,3,3,3,8,2,1,2,4,4,4,0.167766,2.514286,0.027776,1,21,513.38288,582.87071,571.39785,520.18642,582.55266,"RR5"
9134,1,2,4,5256,525601,52560106,1,3,3,3,24,1,1,3,4,2,4,0.167766,2.514286,0.027776,1,21,514.63814,504.34165,507.24359,524.71342,508.10029,"RR5"
9134,1,2,4,5256,525601,52560107,2,3,3,3,13,2,2,4,4,4,1,0.167766,2.514286,0.027776,1,21,515.26345,513.24482,541.92732,499.6935,536.68544,"RR5"
9134,1,2,4,5256,525601,52560108,2,3,3,3,14,1,1,3,3,4,4,0.167766,2.514286,0.027776,1,21,582.40372,554.46819,569.78932,555.69149,597.16348,"RR5"
9134,1,2,4,5256,525601,52560109,1,3,3,3,25,9,9,1,9,9,9,0.167766,2.514286,0.027776,1,21,354.10051,402.95867,361.89115,401.52001,408.24537,"RR5"
9134,1,2,4,5256,525602,52560201,1,3,3,3,15,1,2,3,4,4,4,0.15495,2.322222,0.025654,1,21,530.63837,501.4365,517.95424,514.809,519.57023,"RR5"
9134,1,2,4,5256,525602,52560202,1,3,3,3,9,1,2,2,3,4,4,0.15495,2.322222,0.025654,1,21,508.82657,551.89521,548.86212,499.32821,575.84228,"RR5"
9134,1,2,4,5256,525602,52560203,2,3,3,3,64,1,2,3,4,4,4,0.15495,2.322222,0.025654,1,21,538.94504,552.48724,503.06887,516.82049,524.60248,"RR5"
9134,1,2,4,5256,525602,52560204,1,3,3,3,16,2,1,1,3,3,9,0.15495,2.322222,0.025654,1,21,528.32712,530.53987,525.96101,538.23024,514.48118,"RR5"
9134,1,2,4,5256,525602,52560205,2,3,3,3,17,1,1,4,4,4,4,0.15495,2.322222,0.025654,1,21,488.5647,477.83843,473.63374,476.85677,485.07028,"RR5"
9134,1,2,4,5256,525602,52560206,2,3,3,3,26,1,2,3,2,2,3,0.15495,2.322222,0.025654,1,21,573.10523,566.91752,553.48334,573.92543,587.0927,"RR5"
9134,1,2,4,5256,525602,52560207,2,3,3,3,18,1,1,1,1,1,1,0.15495,2.322222,0.025654,1,21,377.15306,377.71101,396.12061,373.22032,380.88745,"RR5"
9134,1,2,4,5256,525602,52560208,1,3,3,3,10,2,2,3,3,3,4,0.15495,2.322222,0.025654,1,21,524.17176,587.01487,561.04411,558.47414,545.95264,"RR5"
9134,1,2,4,5256,525602,52560209,2,3,3,3,27,1,1,1,4,4,4,0.15495,2.322222,0.025654,1,21,573.50296,584.76271,546.61421,607.68056,551.6864,"RR5"
9134,1,2,4,5256,525602,52560210,2,3,3,3,11,1,1,3,1,4,4,0.15495,2.322222,0.025654,1,21,556.38167,660.27343,632.64848,627.59029,591.70686,"RR5"
9134,1,2,4,5256,525602,52560211,2,3,3,3,1,1,1,4,4,4,4,0.15495,2.322222,0.025654,1,21,588.44357,641.42565,580.56272,612.02354,596.7381,"RR5"
9134,1,2,4,5256,525602,52560213,1,3,3,3,2,1,1,3,4,4,4,0.15495,2.322222,0.025654,1,21,410.44545,418.53355,413.55705,386.97365,424.57806,"RR5"
9134,1,2,4,5256,525602,52560214,1,3,3,3,3,1,2,4,4,4,4,0.15495,2.322222,0.025654,1,21,578.74261,614.81735,587.71281,558.02615,595.22371,"RR5"
9134,1,2,4,5256,525602,52560215,2,3,3,3,28,4,2,3,2,3,1,0.15495,2.322222,0.025654,1,21,437.11568,390.98676,420.81478,413.74912,417.97684,"RR5"
9134,1,2,4,5256,525602,52560216,1,3,3,3,4,1,2,2,3,4,4,0.15495,2.322222,0.025654,1,21,418.04118,442.79586,433.0583,392.43753,514.9669,"RR5"
9134,1,2,4,5256,525602,52560217,2,3,3,3,5,2,2,2,2,3,3,0.15495,2.322222,0.025654,1,21,601.45344,593.92796,567.61434,584.10837,616.42229,"RR5"
9134,1,2,4,5256,525602,52560218,2,3,3,3,29,1,3,2,3,3,3,0.15495,2.322222,0.025654,1,21,503.50693,522.93972,508.07535,511.00068,499.65144,"RR5"
9134,1,2,4,5256,525602,52560219,1,3,3,3,6,1,2,1,4,4,4,0.15495,2.322222,0.025654,1,21,540.60327,511.20068,500.00392,548.27788,501.10254,"RR5"
9134,1,2,4,5261,526101,52610101,2,9,1,1,10,2,3,9,2,2,2,1.391226,20.850144,0.230336,0,15,554.773,519.07509,553.23609,519.42888,507.98536,"RR5"
9134,1,2,4,5261,526101,52610102,1,9,1,1,29,2,2,1,1,4,4,1.391226,20.850144,0.230336,0,15,439.99401,441.66039,453.00363,479.09835,472.11186,"RR5"
9134,1,2,4,5261,526101,52610103,1,9,1,1,8,2,2,1,2,3,4,1.391226,20.850144,0.230336,0,15,521.80924,472.44845,527.25348,521.21799,509.83755,"RR5"
9134,1,2,4,5261,526101,52610104,2,9,1,1,9,2,2,1,4,9,4,1.391226,20.850144,0.230336,0,15,588.0135,618.58989,596.41211,612.18803,621.47428,"RR5"
9134,1,2,4,5261,526101,52610105,1,9,1,1,30,1,1,9,9,9,9,1.391226,20.850144,0.230336,0,15,485.99464,519.45138,528.58702,501.20348,498.25997,"RR5"
9134,1,2,4,5261,526101,52610106,1,9,1,1,11,1,1,2,1,4,4,1.391226,20.850144,0.230336,0,15,527.47604,479.28142,495.14331,542.9376,544.08598,"RR5"
9134,1,2,4,5261,526101,52610108,2,9,1,1,1,1,1,4,4,4,4,1.391226,20.850144,0.230336,0,15,581.0594,544.99307,553.85297,596.80021,594.94292,"RR5"
9134,1,2,4,5261,526101,52610109,2,9,1,1,66,1,1,1,4,4,4,1.391226,20.850144,0.230336,0,15,572.11351,568.47643,599.48321,585.63239,556.14787,"RR5"
9134,1,2,4,5261,526101,52610110,2,9,1,1,12,9,9,9,9,9,9,1.391226,20.850144,0.230336,0,15,379.0561,374.53425,407.25355,435.87032,420.63978,"RR5"
9134,1,2,4,5261,526101,52610111,2,9,1,1,13,2,3,2,3,3,4,1.391226,20.850144,0.230336,0,15,573.97162,576.89844,536.53043,528.07782,554.43258,"RR5"
9134,1,2,4,5261,526101,52610112,2,9,1,1,31,1,1,2,3,4,3,1.391226,20.850144,0.230336,0,15,429.90912,412.59962,431.13865,421.54541,375.3882,"RR5"
9134,1,2,4,5261,526101,52610113,2,9,1,1,2,1,2,9,4,4,4,1.391226,20.850144,0.230336,0,15,414.88792,437.54544,420.8524,400.08083,428.96298,"RR5"
9134,1,2,4,5261,526101,52610115,1,9,1,1,32,1,9,9,9,9,9,1.391226,20.850144,0.230336,0,15,390.2543,375.55561,405.9989,375.1963,400.59968,"RR5"
9134,1,2,4,5261,526101,52610116,1,9,1,1,3,4,2,4,3,4,3,1.391226,20.850144,0.230336,0,15,494.87465,483.54425,517.74643,539.24371,464.00485,"RR5"
9134,1,2,4,5261,526101,52610117,2,9,1,1,4,9,9,9,9,9,9,1.391226,20.850144,0.230336,0,15,442.33458,360.54771,405.85303,398.33749,359.82729,"RR5"
9134,1,2,4,5261,526101,52610118,2,9,1,1,67,1,1,4,4,4,4,1.391226,20.850144,0.230336,0,15,609.7437,674.41556,604.08687,595.61299,636.08308,"RR5"
9134,1,2,4,5266,526601,52660101,1,3,3,3,3,1,2,4,3,4,4,0.146795,2.2,0.024304,1,27,578.10743,583.3185,576.5946,547.15922,579.18922,"RR5"
9134,1,2,4,5266,526601,52660102,2,3,3,3,33,1,1,1,1,1,1,0.146795,2.2,0.024304,1,27,497.39283,440.61317,373.885,460.97325,419.9079,"RR5"
9134,1,2,4,5266,526601,52660103,1,3,3,3,4,3,3,2,2,4,3,0.146795,2.2,0.024304,1,27,435.51145,425.43356,401.79795,422.27202,446.35755,"RR5"
9134,1,2,4,5266,526601,52660104,1,3,3,3,17,2,1,1,3,4,4,0.146795,2.2,0.024304,1,27,460.14254,473.42386,481.51722,509.34543,486.94089,"RR5"
9134,1,2,4,5266,526601,52660105,2,3,3,3,68,2,2,1,2,3,2,0.146795,2.2,0.024304,1,27,453.34994,441.04727,411.02819,452.11018,461.10881,"RR5"
9134,1,2,4,5266,526601,52660106,2,3,3,3,18,1,2,1,4,3,9,0.146795,2.2,0.024304,1,27,493.20544,481.72264,475.43374,475.99232,523.71375,"RR5"
9134,1,2,4,5266,526601,52660107,1,3,3,3,5,3,2,2,2,2,3,0.146795,2.2,0.024304,1,27,409.03706,402.89741,444.14776,404.53154,389.41882,"RR5"
9134,1,2,4,5266,526601,52660109,1,3,3,3,34,1,1,2,4,4,4,0.146795,2.2,0.024304,1,27,489.09733,502.04354,532.6768,484.42734,494.25203,"RR5"
9134,1,2,4,5267,526701,52670101,1,2,1,1,14,1,1,3,4,4,4,0.77254,11.577962,0.127904,0,61,629.07893,579.57903,553.65545,646.37517,615.07568,"RR5"
9134,1,2,4,5267,526701,52670102,1,2,1,1,15,1,1,4,4,4,4,0.77254,11.577962,0.127904,0,61,592.77029,542.78858,594.67546,607.70792,591.10307,"RR5"
9134,1,2,4,5267,526701,52670103,2,2,1,1,25,1,1,4,4,4,4,0.77254,11.577962,0.127904,0,61,572.43116,605.49134,594.59082,588.06114,564.47916,"RR5"
9134,1,2,4,5267,526701,52670104,2,2,1,1,6,9,1,9,9,9,9,0.77254,11.577962,0.127904,0,61,505.89696,508.54007,522.15036,579.06603,565.07566,"RR5"
9134,1,2,4,5267,526701,52670105,1,2,1,1,7,1,1,4,4,4,4,0.77254,11.577962,0.127904,0,61,735.21203,721.9955,709.65508,761.54849,663.45356,"RR5"
9134,1,2,4,5267,526701,52670107,1,2,1,1,26,1,2,3,4,4,3,0.77254,11.577962,0.127904,0,61,624.14302,589.1083,595.23252,572.97645,593.27462,"RR5"
9134,1,2,4,5267,526701,52670108,2,2,1,1,8,1,9,3,2,3,1,0.77254,11.577962,0.127904,0,61,385.47716,428.29782,431.02819,406.39949,397.77361,"RR5"
9134,1,2,4,5267,526701,52670109,2,2,1,1,9,2,2,1,9,2,3,0.77254,11.577962,0.127904,0,61,600.43644,603.67125,613.60875,554.90842,547.96066,"RR5"
9134,1,2,4,5267,526701,52670110,2,2,1,1,74,1,1,4,4,4,4,0.77254,11.577962,0.127904,0,61,635.55963,671.42015,617.90857,634.99129,652.64026,"RR5"
9134,1,2,4,5267,526701,52670112,2,2,1,1,16,1,2,2,2,2,3,0.77254,11.577962,0.127904,0,61,574.38567,656.37533,595.48724,586.00826,615.56778,"RR5"
9134,1,2,4,5267,526701,52670113,2,2,1,1,27,1,2,3,3,3,4,0.77254,11.577962,0.127904,0,61,649.95764,628.77935,610.05545,624.08368,633.30541,"RR5"
9134,1,2,4,5267,526701,52670114,2,2,1,1,17,1,1,2,2,4,4,0.77254,11.577962,0.127904,0,61,453.8189,451.48015,439.40659,473.54017,462.21302,"RR5"
9134,1,2,4,5267,526701,52670115,2,2,1,1,18,2,2,1,4,4,4,0.77254,11.577962,0.127904,0,61,512.20277,520.0289,465.51853,564.97203,539.05545,"RR5"
9134,1,2,4,5267,526701,52670117,2,2,1,1,2,1,1,4,4,4,4,0.77254,11.577962,0.127904,0,61,600.33499,604.59788,603.40048,583.15003,561.72265,"RR5"
9134,1,2,4,5267,526701,52670118,1,2,1,1,10,NA,NA,NA,NA,NA,NA,0.77254,11.577962,0.127904,0,61,575.66662,562.74262,585.54085,534.89849,555.90961,"RR5"
9134,1,2,4,5267,526701,52670120,1,2,1,1,75,9,9,9,9,9,9,0.77254,11.577962,0.127904,0,61,541.12422,500.04676,551.65741,494.55514,528.56516,"RR5"
9134,1,2,4,5267,526701,52670121,1,2,1,1,3,2,2,2,2,3,4,0.77254,11.577962,0.127904,0,61,456.35934,512.00509,574.99565,495.05277,552.8873,"RR5"
9134,1,2,4,5267,526701,52670122,2,2,1,1,11,1,1,3,4,4,4,0.77254,11.577962,0.127904,0,61,584.04865,576.48746,557.92984,596.82147,595.80219,"RR5"
9134,1,2,4,5267,526701,52670123,1,2,1,1,29,1,2,2,2,4,4,0.77254,11.577962,0.127904,0,61,581.79654,600.55757,567.3924,589.47204,591.68752,"RR5"
9134,1,2,4,5267,526701,52670125,1,2,1,1,4,2,1,2,3,4,4,0.77254,11.577962,0.127904,0,61,556.6162,572.71482,560.96361,533.71524,566.90223,"RR5"
9134,1,2,4,5267,526703,52670302,2,2,1,1,30,2,2,2,2,3,3,0.953134,14.284499,0.157804,0,61,563.05066,596.30894,583.74317,579.05942,561.76255,"RR5"
9134,1,2,4,5267,526703,52670303,1,2,1,1,5,3,3,1,1,3,2,0.953134,14.284499,0.157804,0,61,512.61522,538.51084,502.3054,470.23864,503.97722,"RR5"
9134,1,2,4,5267,526703,52670305,2,2,1,1,76,1,1,3,3,4,4,0.953134,14.284499,0.157804,0,61,502.98941,538.73205,523.00693,533.39054,526.07688,"RR5"
9134,1,2,4,5267,526703,52670306,1,2,1,1,6,1,1,1,4,4,4,0.953134,14.284499,0.157804,0,61,609.50826,677.35002,633.05442,664.05147,635.13927,"RR5"
9134,1,2,4,5267,526703,52670308,2,2,1,1,31,1,1,1,1,1,3,0.953134,14.284499,0.157804,0,61,543.94785,512.06361,526.38359,509.85588,501.11702,"RR5"
9134,1,2,4,5267,526703,52670309,1,2,1,1,8,1,1,2,4,4,4,0.953134,14.284499,0.157804,0,61,578.54072,615.45045,609.36866,572.29796,592.39612,"RR5"
9134,1,2,4,5267,526703,52670310,1,2,1,1,14,1,1,2,4,4,4,0.953134,14.284499,0.157804,0,61,562.43371,606.20872,551.35185,558.1414,555.06128,"RR5"
9134,1,2,4,5267,526703,52670311,2,2,1,1,32,1,1,1,2,4,3,0.953134,14.284499,0.157804,0,61,608.96596,565.83621,603.57632,580.54733,554.55601,"RR5"
9134,1,2,4,5267,526703,52670312,1,2,1,1,9,2,2,2,3,4,4,0.953134,14.284499,0.157804,0,61,567.71255,545.51724,520.24392,537.29652,546.58023,"RR5"
9134,1,2,4,5267,526703,52670314,2,2,1,1,77,1,1,3,4,4,4,0.953134,14.284499,0.157804,0,61,537.73794,574.9111,576.43561,581.97065,578.95076,"RR5"
9134,1,2,4,5267,526703,52670315,2,2,1,1,16,1,9,9,9,9,9,0.953134,14.284499,0.157804,0,61,481.51792,501.61653,539.06252,534.65435,492.3726,"RR5"
9134,1,2,4,5267,526703,52670316,1,2,1,1,17,2,1,4,4,4,4,0.953134,14.284499,0.157804,0,61,600.49064,543.10107,624.03331,610.40308,598.82875,"RR5"
9134,1,2,4,5267,526703,52670318,1,2,1,1,1,4,2,2,2,2,2,0.953134,14.284499,0.157804,0,61,494.73703,466.71068,484.03156,522.89674,477.22887,"RR5"
9134,1,2,4,5267,526703,52670319,2,2,1,1,2,2,2,1,3,4,4,0.953134,14.284499,0.157804,0,61,537.50089,546.50016,544.8251,557.12477,562.97388,"RR5"
9134,1,2,4,5274,527401,52740101,1,2,1,1,14,1,1,3,4,4,4,1.581222,23.697584,0.261792,1,34,616.6848,554.9459,587.95169,581.47545,565.21277,"RR5"
9134,1,2,4,5274,527401,52740102,2,2,1,1,7,2,2,2,3,3,2,1.581222,23.697584,0.261792,1,34,573.27085,574.21755,568.5952,598.50458,602.50851,"RR5"
9134,1,2,4,5274,527401,52740103,1,2,1,1,57,1,1,2,3,4,4,1.581222,23.697584,0.261792,1,34,640.55105,600.63496,609.38087,626.5402,585.65101,"RR5"
9134,1,2,4,5274,527401,52740104,2,2,1,1,8,1,2,1,3,4,4,1.581222,23.697584,0.261792,1,34,585.69047,614.51247,613.06259,576.84642,615.7383,"RR5"
9134,1,2,4,5274,527401,52740106,1,2,1,1,9,2,3,2,4,4,4,1.581222,23.697584,0.261792,1,34,398.68026,460.37237,413.94483,462.12873,446.27128,"RR5"
9134,1,2,4,5274,527401,52740107,2,2,1,1,23,1,1,2,3,4,4,1.581222,23.697584,0.261792,1,34,585.10656,591.76992,592.73523,593.31618,619.05628,"RR5"
9134,1,2,4,5274,527401,52740108,2,2,1,1,15,1,1,4,4,1,1,1.581222,23.697584,0.261792,1,34,526.79904,492.03908,552.11722,516.28725,547.44638,"RR5"
9134,1,2,4,5274,527401,52740109,2,2,1,1,16,1,1,2,4,4,4,1.581222,23.697584,0.261792,1,34,448.37504,485.36586,503.59949,503.96894,495.1603,"RR5"
9134,1,2,4,5274,527401,52740110,1,2,1,1,24,1,1,4,3,4,4,1.581222,23.697584,0.261792,1,34,517.7644,530.43966,504.85394,503.82734,523.0246,"RR5"
9134,1,2,4,5274,527401,52740111,1,2,1,1,1,2,2,2,3,4,3,1.581222,23.697584,0.261792,1,34,474.01044,460.81185,517.50159,498.35665,521.59374,"RR5"
9134,1,2,4,5274,527401,52740114,2,2,1,1,58,3,2,4,4,4,4,1.581222,23.697584,0.261792,1,34,469.43842,363.5489,437.48795,407.48315,442.49825,"RR5"
9134,1,2,4,5274,527401,52740115,1,2,1,1,2,1,1,4,4,4,3,1.581222,23.697584,0.261792,1,34,597.03868,544.70726,557.58604,572.92702,559.00462,"RR5"
9134,1,2,4,5274,527401,52740116,2,2,1,1,18,2,2,3,4,4,4,1.581222,23.697584,0.261792,1,34,522.16164,504.31933,518.60704,511.76615,504.70698,"RR5"
9134,1,2,4,5274,527401,52740119,2,2,1,1,10,1,1,4,2,1,3,1.581222,23.697584,0.261792,1,34,524.89258,500.87186,510.94337,517.78615,510.37664,"RR5"
9134,1,2,4,5274,527401,52740120,1,2,1,1,26,2,1,1,3,4,4,1.581222,23.697584,0.261792,1,34,599.96799,589.93391,605.38581,594.26454,596.21805,"RR5"
9134,1,2,4,5274,527401,52740121,1,2,1,1,4,3,1,3,2,4,1,1.581222,23.697584,0.261792,1,34,520.00745,517.59193,477.37145,547.69002,494.82727,"RR5"
9134,1,2,4,5274,527401,52740122,1,2,1,1,11,2,2,2,4,3,4,1.581222,23.697584,0.261792,1,34,435.90606,395.88229,384.36666,429.81543,437.69849,"RR5"
9134,1,2,4,5274,527401,52740123,2,2,1,1,59,1,2,3,9,4,4,1.581222,23.697584,0.261792,1,34,517.45874,495.49984,479.10417,502.97642,467.25641,"RR5"
9134,1,2,4,5282,528201,52820101,1,3,1,1,1,1,1,1,2,4,4,0.758745,11.371213,0.12562,1,1,493.38214,518.55396,505.07164,521.23458,503.67821,"RR5"
9134,1,2,4,5282,528201,52820102,1,3,1,1,66,1,1,4,4,4,4,0.758745,11.371213,0.12562,1,1,599.5497,632.75119,648.28058,664.41696,631.94017,"RR5"
9134,1,2,4,5282,528201,52820103,2,3,1,1,2,1,1,1,4,4,4,0.758745,11.371213,0.12562,1,1,542.57179,559.63087,544.70949,531.09779,543.73462,"RR5"
9134,1,2,4,5282,528201,52820104,1,3,1,1,13,1,1,1,2,2,4,0.758745,11.371213,0.12562,1,1,544.90732,508.528,547.40915,515.3872,559.41593,"RR5"
9134,1,2,4,5282,528201,52820106,2,3,1,1,14,1,1,4,4,4,4,0.758745,11.371213,0.12562,1,1,572.07997,566.74732,593.02919,620.7443,546.34785,"RR5"
9134,1,2,4,5282,528201,52820107,1,3,1,1,15,1,1,3,3,4,4,0.758745,11.371213,0.12562,1,1,639.02832,640.22902,609.75735,624.66452,610.65876,"RR5"
9134,1,2,4,5282,528201,52820108,1,3,1,1,26,1,1,4,9,3,4,0.758745,11.371213,0.12562,1,1,631.7591,631.48803,625.32034,613.11453,648.0905,"RR5"
9134,1,2,4,5282,528201,52820110,1,3,1,1,16,1,1,2,4,4,4,0.758745,11.371213,0.12562,1,1,592.12977,612.09853,593.88637,551.48268,571.7341,"RR5"
9134,1,2,4,5282,528201,52820111,2,3,1,1,67,1,1,2,4,4,4,0.758745,11.371213,0.12562,1,1,557.77484,562.43418,558.89365,531.79826,572.38467,"RR5"
